nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
TFIT16300632;8000000000;5580801534;69.506;12.52;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;8000000000;5580424000;69.506;12.52;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG5219C008;1500000000;1339080000;87.416;16.7;TRD;20210519;20290519;TV;3.35;ISG;ISAGEN S.A. E.S.P.
TFIT31261050;3500000000;2226644000;58.454;12.7;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFVT10260331;2000000000;1484068000;72.113;12.4;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;20000000000;18531380000;86.061;11.965;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;20000000000;18548180000;86.145;11.935;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;10000000;2232278367;71.65;5.87;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;25000000000;23122760780;85.878;12.03;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;25000000000;23118475000;85.878;12.03;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;20000000;4471074118;71.755;5.86;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BCCB517SA006;500000000;478055000;94.721;13.7;TRD;20170524;20230524;TV;6.65;CCB;CEMENTOS ARGOS S.A.
BITU820SA060;5000000000;4196200000;83.168;14.3;TRD;20200227;20250227;TV;6;ITU;ITAU CORPBANCA COLOMBIA S.A.
TUVT17230223;7800000;2500406632;101.469;2.301;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060922;10000000000;9878610000;98.786;8.443;TRD;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060922;10000000000;9878610000;98.786;8.443;TRD;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;35000000;8826796754;79.843;5.834;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;5000000000;4459360000;85.266;11.76;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;10000000;2227405847;71.493;5.885;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
